Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022]
Algeria,DZA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,19,19.4,..
Algeria,DZA,Rail lines (total route-km),IS.RRS.TOTL.KM,..,4000.5,..
Algeria,DZA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
Algeria,DZA,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..
American Samoa,ASM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..
American Samoa,ASM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..
American Samoa,ASM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,15501.5263374397,15743.3107582991,..
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.64030127989335,0.648377683091113,..
American Samoa,ASM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..
American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
American Samoa,ASM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..
American Samoa,ASM,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..
American Samoa,ASM,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,..,..,..
American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..
American Samoa,ASM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
American Samoa,ASM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
American Samoa,ASM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
American Samoa,ASM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
American Samoa,ASM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
American Samoa,ASM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.785950939520269,0.785950939520269,..
American Samoa,ASM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.8545469094066,89.8545469094066,..
American Samoa,ASM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,36.9884008741522,36.9639005596358,36.9941525462553
American Samoa,ASM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..
American Samoa,ASM,"Population, total",SP.POP.TOTL,46189,45035,44273
American Samoa,ASM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
American Samoa,ASM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
American Samoa,ASM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..
American Samoa,ASM,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..
American Samoa,ASM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
American Samoa,ASM,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
Andorra,AND,Children out of school (% of primary school age),SE.PRM.UNER.ZS,8.92185974121094,8.0449800491333,7.08159017562866
Andorra,AND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..
Andorra,AND,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,37207.2220000095,42072.341103463,41992.7933583772
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-12.7350775611172,6.45944053180018,7.73271565222045
Andorra,AND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..
Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Andorra,AND,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..
Andorra,AND,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..
Andorra,AND,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,..,..,..
Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,93.20564892,93.89752157,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..
Andorra,AND,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Andorra,AND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Andorra,AND,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Andorra,AND,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Andorra,AND,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0
Andorra,AND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.6399986650032,90.640001548707,90.640001490064
Andorra,AND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,99.9999985271439,100,100
Andorra,AND,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..
Andorra,AND,"Population, total",SP.POP.TOTL,77700,79034,79824
Andorra,AND,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Andorra,AND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Andorra,AND,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..
Andorra,AND,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..
Andorra,AND,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
Andorra,AND,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.9554443359375,48.2238540649414,..
Angola,AGO,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-3.71500255332145,-6.6302621670277,-6.18351502862384
Angola,AGO,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.180159243595985,-1.60974892947375,0.0384827754288911
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,1502.95075414518,1903.71740495688,2998.50115810921
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-8.67243212911843,-1.95459800636894,-0.096754729759283
Angola,AGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6367.43731675631,6523.46361278759,6973.69629889611
Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Angola,AGO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.362405389547348,..,..
Angola,AGO,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,0.355706423521042,..,..
Angola,AGO,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,0.369158178567886,..,..
Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.55014678,32.60230173,..
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.261,61.643,..
Angola,AGO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,62.5
Angola,AGO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,82.8000030517578
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,72.4000015258789
Angola,AGO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,83.3000030517578
Angola,AGO,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Angola,AGO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,17.9683216333618,17.6243931445767,17.2880462225894
Angola,AGO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Angola,AGO,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..
Angola,AGO,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,62.6,..,..
Angola,AGO,"Population, total",SP.POP.TOTL,33428486,34503774,35588987
Angola,AGO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Angola,AGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Angola,AGO,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,77.7,78.5,..
Angola,AGO,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..
Angola,AGO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
Angola,AGO,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
Antigua and Barbuda,ATG,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..
Antigua and Barbuda,ATG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.45131050073214,15.6730377373994,11.1430447600158
Antigua and Barbuda,ATG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.168393166929035,-0.232200193306119,-0.608642322353878
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,15284.7723835378,16740.3481963818,18745.1735087796
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-17.9891735594216,5.92050157978692,7.82947070619764
Antigua and Barbuda,ATG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19839.9255890474,21958.688709215,25336.6425986007
Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Antigua and Barbuda,ATG,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.595703899860382,..,..
Antigua and Barbuda,ATG,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,0.625670254230499,..,..
Antigua and Barbuda,ATG,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,0.56757777929306,..,..
Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,95.68550784,95.66338947,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.841,78.497,..
Antigua and Barbuda,ATG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Antigua and Barbuda,ATG,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Antigua and Barbuda,ATG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.624402279475356,0.624350817066035,0.624317815790139
Antigua and Barbuda,ATG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Antigua and Barbuda,ATG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..
Antigua and Barbuda,ATG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,92664,93219,93763
Antigua and Barbuda,ATG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Antigua and Barbuda,ATG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,33,33,..
Antigua and Barbuda,ATG,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..
Antigua and Barbuda,ATG,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
Antigua and Barbuda,ATG,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
Armenia,ARM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,5.19327020645142,8.01469993591309,9.30687046051025
Armenia,ARM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.463408850375965,2.64363593346125,5.11750233189173
Armenia,ARM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.215784840258891,0.177425970099492,0.25506582879969
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,4505.86774552638,4966.51347122366,7014.20659172274
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.70404931756727,6.25422006660932,13.0254185175235
Armenia,ARM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14105.9112525331,15661.5113451936,18941.5268080528
Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Armenia,ARM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.578998804092407,..,..
Armenia,ARM,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,0.603098571300507,..,..
Armenia,ARM,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,0.555849492549896,..,..
Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,76.50770055,78.61225758,..
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.173,72.043,..
Armenia,ARM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.7445068359375,..,..
Armenia,ARM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.8433227539062,..,..
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.7886123657227,..,..
Armenia,ARM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.8738174438477,..,..
Armenia,ARM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Armenia,ARM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0106835761757608,0.0106492143333045,0.0106078618727952
Armenia,ARM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,82.6858187854657,82.5487777192111,82.4117239415569
Armenia,ARM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,10.8294973296017,10.7948326121303,10.7531141472168
Armenia,ARM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,8.39472,..,..
Armenia,ARM,"Population, total",SP.POP.TOTL,2805608,2790974,2780469
Armenia,ARM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.4,0.5,..
Armenia,ARM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,27,26.5,..
Armenia,ARM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.3,7.1,..
Armenia,ARM,Rail lines (total route-km),IS.RRS.TOTL.KM,698.4,698.4,..
Armenia,ARM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
Armenia,ARM,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
Aruba,ABW,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..
Aruba,ABW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.17105655809443,4.27205032057627,..
Aruba,ABW,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.767927894280672,-0.155331898091158,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,24487.863569428,29342.1007300268,..
Aruba,ABW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-18.6983243537002,17.2253004018797,..
Aruba,ABW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35012.3914663852,42887.3749125576,..
Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Aruba,ABW,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..
Aruba,ABW,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..
Aruba,ABW,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,..,..,..
Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.723,74.626,..
Aruba,ABW,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,98,..,..
Aruba,ABW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,97.9700012207031,..,..
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.9899978637695,..,..
Aruba,ABW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.5199966430664,..,..
Aruba,ABW,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Aruba,ABW,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.890951070243467,0.874361104554218,0.857771138864969
Aruba,ABW,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..
Aruba,ABW,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..
Aruba,ABW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..
Aruba,ABW,"Population, total",SP.POP.TOTL,106585,106537,106445
Aruba,ABW,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Aruba,ABW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Aruba,ABW,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..
Aruba,ABW,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..
Aruba,ABW,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..
Aruba,ABW,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
Austria,AUT,Children out of school (% of primary school age),SE.PRM.UNER.ZS,1.17481005191803,0.947790026664734,..
Austria,AUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-2.68062068730382,2.56607247082557,-0.298877447495246
Austria,AUT,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.174756018006986,4.35861764886648,-0.507532245677599
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,48809.2268762235,53637.7057109897,52131.4466586387
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.8415447032182,4.10231717627012,3.98986896327673
Austria,AUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,57258.6902272271,59962.8270521703,67935.8479736373
Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Austria,AUT,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.746739745140076,..,..
Austria,AUT,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,0.761190295219421,..,..
Austria,AUT,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,0.733019888401031,..,..
Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.52942813,92.52915104,93.61409139
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1926829268293,81.2390243902439,..
Austria,AUT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Austria,AUT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Austria,AUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Austria,AUT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Austria,AUT,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Austria,AUT,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0
Austria,AUT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.9006430846756,98.8985428249425,98.8963233865813
Austria,AUT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,99.6684732901258,99.6701783640015,99.6719798816291
Austria,AUT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..
Austria,AUT,"Population, total",SP.POP.TOTL,8916864,8955797,9042528
Austria,AUT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7,..,..
Austria,AUT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,14.7,14.8,..
Austria,AUT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,3.3,4.3,..
Austria,AUT,Rail lines (total route-km),IS.RRS.TOTL.KM,4966,4962,..
Austria,AUT,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,5751.32275390625,..,..
Austria,AUT,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
Azerbaijan,AZE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,8.19320011138916,8.01099967956543,4.28869009017944
Azerbaijan,AZE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.18790387182911,-3.11473447263613,-5.68396953352792
Azerbaijan,AZE,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.93305225681025,0.140422109970473,0.218759760823399
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,4229.91064904503,5408.04535175023,7736.70123206975
Azerbaijan,AZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.95270173869491,5.15150006870661,4.23336490798903
Azerbaijan,AZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14495.6569721312,15927.2101484962,17764.4455885439
Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
Azerbaijan,AZE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.577767550945282,..,..
Azerbaijan,AZE,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,0.587314665317535,..,..
Azerbaijan,AZE,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,0.568437039852142,..,..
Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,84.59999573,86,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.868,69.366,..
Azerbaijan,AZE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Azerbaijan,AZE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Azerbaijan,AZE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Azerbaijan,AZE,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..
Azerbaijan,AZE,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..
Azerbaijan,AZE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,70.6733099660733,71.1463482447038,71.6117027151749
Azerbaijan,AZE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..
Azerbaijan,AZE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,10093121,10137750,10175016
Azerbaijan,AZE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Azerbaijan,AZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Azerbaijan,AZE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,9.5,10.1,..
Azerbaijan,AZE,Rail lines (total route-km),IS.RRS.TOTL.KM,2239.18,2138.85,..
Azerbaijan,AZE,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,1734.85485839844,1741.11364746094,..
Azerbaijan,AZE,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,..,..,..
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,..
"Bahamas, The",BHS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..
"Bahamas, The",BHS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.4553318414245,3.32302282453498,9.7293401220401
"Bahamas, The",BHS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.613408050048182,0.734526726291683,1.75404809729093
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,23998.2680191207,28260.4325506367,31458.300811739
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-23.8683627668591,16.5731170485091,13.7892820433437
"Bahamas, The",BHS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27224.4708566162,33162.2654340922,40378.5517454402
"Bahamas, The",BHS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..
"Bahamas, The",BHS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..
"Bahamas, The",BHS,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..
"Bahamas, The",BHS,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,..,..,..
"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,92.4760204,94.29380729,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.677,71.598,..
"Bahamas, The",BHS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
"Bahamas, The",BHS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
"Bahamas, The",BHS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
